University Name,LOGO,University Detail 
Shandong First Medical University,http://www.shanghairanking.com/_uni/logo/50428150.png,http://www.shanghairanking.com/institution/shandong-first-medical-university
Shantou University,http://www.shanghairanking.com/_uni/logo/34125242.png,http://www.shanghairanking.com/institution/shantou-university
Sichuan Agricultural University,http://www.shanghairanking.com/_uni/logo/22750663.png,http://www.shanghairanking.com/institution/sichuan-agricultural-university
Southern Cross University,http://www.shanghairanking.com/_uni/logo/002bf4861.png,http://www.shanghairanking.com/institution/southern-cross-university
Southwest University of Science and Technology,http://www.shanghairanking.com/_uni/logo/36892794.png,http://www.shanghairanking.com/institution/southwest-university-of-science-and-technology
Sultan Qaboos University,http://www.shanghairanking.com/_uni/logo/699093fc6.png,http://www.shanghairanking.com/institution/sultan-qaboos-university
The Education University of Hong Kong,http://www.shanghairanking.com/_uni/logo/7ec375cc4.png,http://www.shanghairanking.com/institution/the-education-university-of-hong-kong
The Royal Veterinary College,http://www.shanghairanking.com/_uni/logo/c6d72da00.png,http://www.shanghairanking.com/institution/the-royal-veterinary-college
The University of Tokushima,http://www.shanghairanking.com/_uni/logo/7abd01cd9.png,http://www.shanghairanking.com/institution/the-university-of-tokushima
Uniformed Services University of the Health Sciences - USA,http://www.shanghairanking.com/_uni/logo/e167781b0.png,http://www.shanghairanking.com/institution/uniformed-services-university-of-the-health-sciences-usa
Universidade Federal de Pelotas,http://www.shanghairanking.com/_uni/logo/ace2ea836.png,http://www.shanghairanking.com/institution/universidade-federal-de-pelotas
University Paris Est Creteil,http://www.shanghairanking.com/_uni/logo/053d387f3.png,http://www.shanghairanking.com/institution/university-paris-est-creteil
University of Alcalá,http://www.shanghairanking.com/_uni/logo/0e3e4b7db.png,http://www.shanghairanking.com/institution/university-of-alcal
University of Cagliari,http://www.shanghairanking.com/_uni/logo-jpg/dd2a1554b00.jpg,http://www.shanghairanking.com/institution/university-of-cagliari
University of Calabria,http://www.shanghairanking.com/_uni/logo-jpg/28adfac9900.jpg,http://www.shanghairanking.com/institution/university-of-calabria
University of Canberra,http://www.shanghairanking.com/_uni/logo/e0834d253.png,http://www.shanghairanking.com/institution/university-of-canberra
University of Chieti-Pescara,http://www.shanghairanking.com/_uni/logo/ed22bc74e.png,http://www.shanghairanking.com/institution/university-of-chieti-pescara
University of Cordoba,http://www.shanghairanking.com/_uni/logo/acac02bc9.png,http://www.shanghairanking.com/institution/university-of-cordoba
University of Girona,http://www.shanghairanking.com/_uni/logo/8a9c81ffb.png,http://www.shanghairanking.com/institution/university-of-girona
University of Ibadan,http://www.shanghairanking.com/_uni/logo/4044c35a1.png,http://www.shanghairanking.com/institution/university-of-ibadan
University of Jinan,http://www.shanghairanking.com/_uni/logo/68479674.png,http://www.shanghairanking.com/institution/university-of-jinan
University of Kassel,http://www.shanghairanking.com/_uni/logo/0c254ae31.png,http://www.shanghairanking.com/institution/university-of-kassel
University of Lahore,http://www.shanghairanking.com/_uni/logo/21fb4fc44.png,http://www.shanghairanking.com/institution/university-of-lahore
University of L'Aquila,http://www.shanghairanking.com/_uni/logo/23b0a06b1.png,http://www.shanghairanking.com/institution/university-of-laquila
University of Magdeburg,http://www.shanghairanking.com/_uni/logo/25739095f.png,http://www.shanghairanking.com/institution/university-of-magdeburg
University of Messina,http://www.shanghairanking.com/_uni/logo/be86c3599.png,http://www.shanghairanking.com/institution/university-of-messina
University of Mississippi,http://www.shanghairanking.com/_uni/logo/c96e6665e.png,http://www.shanghairanking.com/institution/university-of-mississippi
University of Missouri-Kansas City,http://www.shanghairanking.com/_uni/logo/e39cac534.png,http://www.shanghairanking.com/institution/university-of-missouri-kansas-city-1
University of Mons,http://www.shanghairanking.com/_uni/logo/4912132a3.png,http://www.shanghairanking.com/institution/university-of-mons
University of New England,http://www.shanghairanking.com/_uni/logo/420935f77.png,http://www.shanghairanking.com/institution/university-of-new-england
University of North Carolina at Greensboro,http://www.shanghairanking.com/_uni/logo/caaf78a75.png,http://www.shanghairanking.com/institution/university-of-north-carolina-at-greensboro
University of Oklahoma - Oklahoma City,http://www.shanghairanking.com/_uni/logo/708c8b6ba.png,http://www.shanghairanking.com/institution/university-of-oklahoma-oklahoma-city
University of Portsmouth,http://www.shanghairanking.com/_uni/logo/ae2b38392.png,http://www.shanghairanking.com/institution/university-of-portsmouth
University of Savoy,http://www.shanghairanking.com/_uni/logo/3a1bf1320.png,http://www.shanghairanking.com/institution/university-of-savoy
University of Stirling,http://www.shanghairanking.com/_uni/logo-jpg/313ec8e6d00.jpg,http://www.shanghairanking.com/institution/university-of-stirling
University of Thessaly,http://www.shanghairanking.com/_uni/logo/1c7cca27f.png,http://www.shanghairanking.com/institution/university-of-thessaly
University of Veterinary Medicine Vienna,http://www.shanghairanking.com/_uni/logo/b296e1e9e.png,http://www.shanghairanking.com/institution/university-of-veterinary-medicine-vienna
Warsaw University of Life Sciences,http://www.shanghairanking.com/_uni/logo/d06fa83da.png,http://www.shanghairanking.com/institution/warsaw-university-of-life-sciences
Wroclaw Medical University,http://www.shanghairanking.com/_uni/logo/166e1ff47.png,http://www.shanghairanking.com/institution/wroclaw-medical-university
Yanshan University,http://www.shanghairanking.com/_uni/logo/79375733.png,http://www.shanghairanking.com/institution/yanshan-university
Yokohama City University,http://www.shanghairanking.com/_uni/logo-jpg/c9a37be6500.jpg,http://www.shanghairanking.com/institution/yokohama-city-university
Zagazig University,http://www.shanghairanking.com/_uni/logo/1146cccb5.png,http://www.shanghairanking.com/institution/zagazig-university
Zhejiang Sci-Tech University,http://www.shanghairanking.com/_uni/logo/16934191.png,http://www.shanghairanking.com/institution/zhejiang-sci-tech-university
Adam Mickiewicz University,http://www.shanghairanking.com/_uni/logo-jpg/86538604200.jpg,http://www.shanghairanking.com/institution/adam-mickiewicz-university
Aligarh Muslim University,http://www.shanghairanking.com/_uni/logo/e0618d00b.png,http://www.shanghairanking.com/institution/aligarh-muslim-university
Amherst College,http://www.shanghairanking.com/_uni/logo/dfcf28882.png,http://www.shanghairanking.com/institution/amherst-college
Amity University,http://www.shanghairanking.com/_uni/logo/5237e38ed.png,http://www.shanghairanking.com/institution/amity-university
Bocconi University,http://www.shanghairanking.com/_uni/logo-jpg/9ae9bc98300.jpg,http://www.shanghairanking.com/institution/bocconi-university
Brno University of Technology,http://www.shanghairanking.com/_uni/logo-jpg/7e8dd9f6f00.jpg,http://www.shanghairanking.com/institution/brno-university-of-technology
Budapest University of Technology and Economics,http://www.shanghairanking.com/_uni/logo/bb2fd8008.png,http://www.shanghairanking.com/institution/budapest-university-of-technology-and-economics
Carlos III University of Madrid,http://www.shanghairanking.com/_uni/logo/a609ac84c.png,http://www.shanghairanking.com/institution/carlos-iii-university-of-madrid
China Pharmaceutical University,http://www.shanghairanking.com/_uni/logo/95091776.png,http://www.shanghairanking.com/institution/china-pharmaceutical-university
China West Normal University,http://www.shanghairanking.com/_uni/logo/26457756.png,http://www.shanghairanking.com/institution/china-west-normal-university
Chungbuk National University,http://www.shanghairanking.com/_uni/logo/28cde693c.png,http://www.shanghairanking.com/institution/chungbuk-national-university
Duy Tan University,http://www.shanghairanking.com/_uni/logo-jpg/63ea46f1a00.jpg,http://www.shanghairanking.com/institution/duy-tan-university
Ege University,http://www.shanghairanking.com/_uni/logo/5aa10edef.png,http://www.shanghairanking.com/institution/ege-university
Erciyes University,http://www.shanghairanking.com/_uni/logo/6ddb67622.png,http://www.shanghairanking.com/institution/erciyes-university
Federal University of Bahia,http://www.shanghairanking.com/_uni/logo/84ec6a331.png,http://www.shanghairanking.com/institution/federal-university-of-bahia
Federal University of Goiás,http://www.shanghairanking.com/_uni/logo/54f3b5500.png,http://www.shanghairanking.com/institution/federal-university-of-gois
Federal University of Rio Grande do Norte,http://www.shanghairanking.com/_uni/logo/faa7d6d7e.png,http://www.shanghairanking.com/institution/federal-university-of-rio-grande-do-norte
Ferdowsi University of Mashhad,http://www.shanghairanking.com/_uni/logo-jpg/16bc7567800.jpg,http://www.shanghairanking.com/institution/ferdowsi-university-of-mashhad
Fırat University,http://www.shanghairanking.com/_uni/logo/b951d72e1.png,http://www.shanghairanking.com/institution/frat-university
Florida Atlantic University,http://www.shanghairanking.com/_uni/logo/9caf1853e.png,http://www.shanghairanking.com/institution/florida-atlantic-university
Foshan University,http://www.shanghairanking.com/_uni/logo/52972913.png,http://www.shanghairanking.com/institution/foshan-university
Gazi University,http://www.shanghairanking.com/_uni/logo/5f75b4c64.png,http://www.shanghairanking.com/institution/gazi-university
Guangdong University of Foreign Studies,http://www.shanghairanking.com/_uni/logo/56969885.png,http://www.shanghairanking.com/institution/guangdong-university-of-foreign-studies
Hallym University,http://www.shanghairanking.com/_uni/logo/27af3a63f.png,http://www.shanghairanking.com/institution/hallym-university
Hebei Medical University,http://www.shanghairanking.com/_uni/logo/28892538.png,http://www.shanghairanking.com/institution/hebei-medical-university
Homi Bhabha National Institute,http://www.shanghairanking.com/_uni/logo/473319d35.png,http://www.shanghairanking.com/institution/homi-bhabha-national-institute
Huaqiao University,http://www.shanghairanking.com/_uni/logo/22700357.png,http://www.shanghairanking.com/institution/huaqiao-university
Hunan Agricultural University,http://www.shanghairanking.com/_uni/logo/66911347.png,http://www.shanghairanking.com/institution/hunan-agricultural-university
Hunan University of Technology,http://www.shanghairanking.com/_uni/logo/21950632.png,http://www.shanghairanking.com/institution/hunan-university-of-technology
Illinois Institute of Technology,http://www.shanghairanking.com/_uni/logo/6cb3e78d1.png,http://www.shanghairanking.com/institution/illinois-institute-of-technology
International School for Advanced Studies,http://www.shanghairanking.com/_uni/logo/e837359d8.png,http://www.shanghairanking.com/institution/international-school-for-advanced-studies
Iran University of Medical Sciences,http://www.shanghairanking.com/_uni/logo-jpg/7bdb59f6100.jpg,http://www.shanghairanking.com/institution/iran-university-of-medical-sciences
Istanbul Technical University,http://www.shanghairanking.com/_uni/logo/a15dc9875.png,http://www.shanghairanking.com/institution/istanbul-technical-university
Kafrelsheikh University,http://www.shanghairanking.com/_uni/logo/016e9570d.png,http://www.shanghairanking.com/institution/kafrelsheikh-university
King Juan Carlos University,http://www.shanghairanking.com/_uni/logo/c251b9a14.png,http://www.shanghairanking.com/institution/king-juan-carlos-university
Kumamoto University,http://www.shanghairanking.com/_uni/logo/3af1d997a.png,http://www.shanghairanking.com/institution/kumamoto-university
Liaocheng University,http://www.shanghairanking.com/_uni/logo/34048509.png,http://www.shanghairanking.com/institution/liaocheng-university
Loyola University Chicago,http://www.shanghairanking.com/_uni/logo/ea2da1392.png,http://www.shanghairanking.com/institution/loyola-university-chicago
Manipal University,http://www.shanghairanking.com/_uni/logo/da7a2701d.png,http://www.shanghairanking.com/institution/manipal-university
Medical University of Warsaw,http://www.shanghairanking.com/_uni/logo/620978957.png,http://www.shanghairanking.com/institution/medical-university-of-warsaw
Metropolitan Autonomous University,http://www.shanghairanking.com/_uni/logo/0bba28142.png,http://www.shanghairanking.com/institution/metropolitan-autonomous-university
Middle East Technical University,http://www.shanghairanking.com/_uni/logo/9996d5d43.png,http://www.shanghairanking.com/institution/middle-east-technical-university
Missouri University of Science and Technology,http://www.shanghairanking.com/_uni/logo/03199876a.png,http://www.shanghairanking.com/institution/missouri-university-of-science-and-technology
Nara Institute of Science and Technology,http://www.shanghairanking.com/_uni/logo-jpg/555d0d3c200.jpg,http://www.shanghairanking.com/institution/nara-institute-of-science-and-technology
National University of La Plata,http://www.shanghairanking.com/_uni/logo-jpg/cd59edbab00.jpg,http://www.shanghairanking.com/institution/national-university-of-la-plata
National University of Sciences and Technology Pakistan,http://www.shanghairanking.com/_uni/logo/062358790.png,http://www.shanghairanking.com/institution/national-university-of-sciences-and-technology-pakistan
NHH - Norwegian School of Economics,http://www.shanghairanking.com/_uni/logo/2a426c0b9.png,http://www.shanghairanking.com/institution/nhh-norwegian-school-of-economics-1
Nicolaus Copernicus University,http://www.shanghairanking.com/_uni/logo/ae1c8076a.png,http://www.shanghairanking.com/institution/nicolaus-copernicus-university
Northeast Normal University,http://www.shanghairanking.com/_uni/logo/12611652.png,http://www.shanghairanking.com/institution/northeast-normal-university
Ontario Tech University,http://www.shanghairanking.com/_uni/logo/880e13370.png,http://www.shanghairanking.com/institution/ontario-tech-university
Portland State University,http://www.shanghairanking.com/_uni/logo/cdfa03d57.png,http://www.shanghairanking.com/institution/portland-state-university
Qilu University of Technology,http://www.shanghairanking.com/_uni/logo/90803100.png,http://www.shanghairanking.com/institution/qilu-university-of-technology
Qingdao University of Science and Technology,http://www.shanghairanking.com/_uni/logo/56581722.png,http://www.shanghairanking.com/institution/qingdao-university-of-science-and-technology
Quaid-i-Azam University,http://www.shanghairanking.com/_uni/logo-jpg/e9c06aded00.jpg,http://www.shanghairanking.com/institution/quaid-i-azam-university
Ryerson University,http://www.shanghairanking.com/_uni/logo/f8463f7ab.png,http://www.shanghairanking.com/institution/ryerson-university
Saitama University,http://www.shanghairanking.com/_uni/logo-jpg/458dbdfa300.jpg,http://www.shanghairanking.com/institution/saitama-university
Shanghai Normal University,http://www.shanghairanking.com/_uni/logo/69056215.png,http://www.shanghairanking.com/institution/shanghai-normal-university
South Dakota State University,http://www.shanghairanking.com/_uni/logo/a6724f3f7.png,http://www.shanghairanking.com/institution/south-dakota-state-university
Southwest Petroleum University,http://www.shanghairanking.com/_uni/logo/43387859.png,http://www.shanghairanking.com/institution/southwest-petroleum-university
SRM INSTITUTE OF SCIENCE AND TECHNOLOGY,http://www.shanghairanking.com/_uni/logo/ebe00be09.png,http://www.shanghairanking.com/institution/srm-institute-of-science-and-technology
SUNY College of Environmental Science and Forestry,http://www.shanghairanking.com/_uni/logo/a94042f05.png,http://www.shanghairanking.com/institution/suny-college-of-environmental-science-and-forestry
SUNY Upstate Medical University,http://www.shanghairanking.com/_uni/logo/3e09fce39.png,http://www.shanghairanking.com/institution/suny-upstate-medical-university
Technical University of Dortmund,http://www.shanghairanking.com/_uni/logo/483120804.png,http://www.shanghairanking.com/institution/technical-university-of-dortmund
Technical University of Ostrava,http://www.shanghairanking.com/_uni/logo/220c0fd65.png,http://www.shanghairanking.com/institution/technical-university-of-ostrava
The Graduate University for Advanced Studies,http://www.shanghairanking.com/_uni/logo-jpg/b0ab0cee300.jpg,http://www.shanghairanking.com/institution/the-graduate-university-for-advanced-studies
Tianjin University of Technology,http://www.shanghairanking.com/_uni/logo/41797414.png,http://www.shanghairanking.com/institution/tianjin-university-of-technology
Tokyo University of Agriculture and Technology,http://www.shanghairanking.com/_uni/logo-jpg/7e6d70e4c00.jpg,http://www.shanghairanking.com/institution/tokyo-university-of-agriculture-and-technology
Tuscia University,http://www.shanghairanking.com/_uni/logo-jpg/eb0f4b75a00.jpg,http://www.shanghairanking.com/institution/tuscia-university
Universidad Andrés Bello,http://www.shanghairanking.com/_uni/logo/3719ee9b1.png,http://www.shanghairanking.com/institution/universidad-andrs-bello
Universidad de Cadiz,http://www.shanghairanking.com/_uni/logo/b93c1b5d4.png,http://www.shanghairanking.com/institution/universidad-de-cadiz
Universidad de Las Palmas de Gran Canaria,http://www.shanghairanking.com/_uni/logo/b8df9307a.png,http://www.shanghairanking.com/institution/universidad-de-las-palmas-de-gran-canaria
Universidade Federal de Mato Grosso do Sul,http://www.shanghairanking.com/_uni/logo-jpg/47638c80c00.jpg,http://www.shanghairanking.com/institution/universidade-federal-de-mato-grosso-do-sul
University of Arkansas at Little Rock,http://www.shanghairanking.com/_uni/logo/4e0b6ae1d.png,http://www.shanghairanking.com/institution/university-of-arkansas-at-little-rock
University of Calcutta,http://www.shanghairanking.com/_uni/logo/13d0a8540.png,http://www.shanghairanking.com/institution/university-of-calcutta
University of Cantabria,http://www.shanghairanking.com/_uni/logo/b18108fa6.png,http://www.shanghairanking.com/institution/university-of-cantabria
University of Concepcion,http://www.shanghairanking.com/_uni/logo/e3b28a1dc.png,http://www.shanghairanking.com/institution/university-of-concepcion
University of Hertfordshire,http://www.shanghairanking.com/_uni/logo/32b49be85.png,http://www.shanghairanking.com/institution/university-of-hertfordshire
University of Insubria,http://www.shanghairanking.com/_uni/logo-jpg/7a74d775d00.jpg,http://www.shanghairanking.com/institution/university-of-insubria
University of Klagenfurt,http://www.shanghairanking.com/_uni/logo/2abfd4126.png,http://www.shanghairanking.com/institution/university-of-klagenfurt
University of Lincoln,http://www.shanghairanking.com/_uni/logo/4de0ba56b.png,http://www.shanghairanking.com/institution/university-of-lincoln
University of Los Andes (Colombia),http://www.shanghairanking.com/_uni/logo/c71bae7aa.png,http://www.shanghairanking.com/institution/university-of-los-andes-colombia
University of Massachusetts Boston,http://www.shanghairanking.com/_uni/logo/3d8902c19.png,http://www.shanghairanking.com/institution/university-of-massachusetts-boston
University of Massachusetts Lowell,http://www.shanghairanking.com/_uni/logo/36f61d97e.png,http://www.shanghairanking.com/institution/university-of-massachusetts-lowell
University of Montana - Missoula,http://www.shanghairanking.com/_uni/logo/0034300e0.png,http://www.shanghairanking.com/institution/university-of-montana-missoula
University of Novi Sad,http://www.shanghairanking.com/_uni/logo-jpg/e0402d93a00.jpg,http://www.shanghairanking.com/institution/university-of-novi-sad
University of Rhode Island,http://www.shanghairanking.com/_uni/logo/c3738a931.png,http://www.shanghairanking.com/institution/university-of-rhode-island
University of Salento,http://www.shanghairanking.com/_uni/logo/8f42945d7.png,http://www.shanghairanking.com/institution/university-of-salento
University of South Africa,http://www.shanghairanking.com/_uni/logo/1f22364ec.png,http://www.shanghairanking.com/institution/university-of-south-africa
University of South Bohemia,http://www.shanghairanking.com/_uni/logo/f2820ddf3.png,http://www.shanghairanking.com/institution/university-of-south-bohemia
University of Tabriz,http://www.shanghairanking.com/_uni/logo/307321cde.png,http://www.shanghairanking.com/institution/university-of-tabriz
University of The Free State,http://www.shanghairanking.com/_uni/logo/49df870d2.png,http://www.shanghairanking.com/institution/university-of-the-free-state
University of Tours,http://www.shanghairanking.com/_uni/logo-jpg/08d23d24900.jpg,http://www.shanghairanking.com/institution/university-of-tours
University of Ulster,http://www.shanghairanking.com/_uni/logo/df5c548a3.png,http://www.shanghairanking.com/institution/university-of-ulster
University of Urbino,http://www.shanghairanking.com/_uni/logo/203c984c5.png,http://www.shanghairanking.com/institution/university-of-urbino
University of Valladolid,http://www.shanghairanking.com/_uni/logo/ad34a1938.png,http://www.shanghairanking.com/institution/university-of-valladolid
University of Wuppertal,http://www.shanghairanking.com/_uni/logo/2ab2f4975.png,http://www.shanghairanking.com/institution/university-of-wuppertal
Warsaw University of Technology,http://www.shanghairanking.com/_uni/logo/a347c5cbd.png,http://www.shanghairanking.com/institution/warsaw-university-of-technology
Western Norway University of Applied Sciences,http://www.shanghairanking.com/_uni/logo-jpg/d744fea2900.jpg,http://www.shanghairanking.com/institution/western-norway-university-of-applied-sciences
Wroclaw University of Science and Technology,http://www.shanghairanking.com/_uni/logo/ed480bb71.png,http://www.shanghairanking.com/institution/wroclaw-university-of-science-and-technology
Yantai University,http://www.shanghairanking.com/_uni/logo/78347320.png,http://www.shanghairanking.com/institution/yantai-university
